Clicked At,Replied At,Data Entered At,Attachment Opened At,Macro Enabled At,QR Code Scanned At,Opened At,Reported,Scheduled,Delivered At,Job Title,Division,Browser,Browser Version,Operating System,Email Template,Current PPP,Risk Score,Locale,Department
,,,,,,,,2/15/24 14:10,2/15/24 14:10,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Countdown Timer: You've only got three minutes (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,2/13/24 21:53,2/13/24 21:53,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Twitter: Confirm your email address (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,2/15/24 17:34,2/15/24 17:34,Student,Undergraduate-Dual Enrollment Flexible Pathw-Northfield Campus-Undesignated/Undeclared,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Environmental Science
2/15/24 15:12,,,,,,2/15/24 15:12,,2/15/24 15:11,2/15/24 15:11,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,Chrome,121,windows,Facebook: Password Change (Link),0.125,46.0773,en,Environmental Science
,,,,,,,,2/14/24 21:33,2/14/24 21:33,Student,,,,,Amazon: Work for Amazon Remotely (Link),0.125,46.0773,en,Environmental Science
,,,,,,2/14/24 17:06,,2/14/24 16:34,2/14/24 16:51,Student,,,,,My Retirement Investments Statement (Link),0,46.0773,en,Environmental Science
,,,,,,,,2/14/24 13:44,2/14/24 13:44,Student,,,,,Apples: You recently requested a password reset for your Apples ID (Link),0.125,46.0773,en,Environmental Science
,,,,,,,,2/14/24 16:37,2/14/24 16:54,Student,,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0,46.0773,en,Environmental Science
,,,,,,,,2/15/24 14:23,2/15/24 14:23,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Environmental Science
,,,,,,2/14/24 14:46,,2/14/24 14:30,2/14/24 14:30,Student,,,,,Hello All Cat Lovers!!!!! (Link),0.125,46.0773,en,Environmental Science
,,,,,,2/14/24 18:53,,2/14/24 18:35,2/14/24 18:35,Student,,,,,Terra: Let's go to the moon! (QR Code),0.25,46.0773,en,Environmental Science
,,,,,,,,2/15/24 17:40,2/15/24 17:40,Student,,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Environmental Science
,,,,,,2/13/24 18:51,,2/13/24 18:19,2/13/24 18:19,Student,,,,,Steam: Malware Alert (Link),0.25,40.5217,en,Environmental Science
,,,,,,,,2/15/24 20:12,2/15/24 20:12,Student,,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Environmental Science
,,,,,,2/14/24 16:52,,2/14/24 16:30,2/14/24 16:47,Student,,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Environmental Science
,,,,,,2/14/24 13:39,,2/14/24 13:39,2/14/24 13:39,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Environmental Science
,,,,,,,,2/14/24 13:49,2/14/24 13:49,Student,,,,,Facebook: Password Change (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/15/24 17:30,3/15/24 17:30,Student,Undergraduate-Readmitted Student-Northfield Campus-College Science - Mathematics,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.125,46.0773,en,Environmental Science
,,,,,,3/14/24 19:36,,3/14/24 19:35,3/14/24 19:35,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.173913,46.0773,en,Environmental Science
,,,,,,,,3/14/24 20:54,3/14/24 20:54,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.130435,46.0773,en,Environmental Science
,,,,,,,,3/14/24 14:53,3/14/24 14:53,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Environmental Science
,,,,,,3/15/24 14:49,,3/15/24 13:47,3/15/24 13:47,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Instagram: Your video has been removed (Link),0.173913,46.0773,en,Environmental Science
,,,,,,,,3/15/24 13:16,3/15/24 13:16,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Facebook: Password Change (Link),0.0555556,46.0773,en,Environmental Science
,,,,,,,,3/15/24 14:33,3/15/24 14:33,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,,,3/14/24 18:22,3/14/24 18:22,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: Recent Amazon AWS Outage (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,3/14/24 17:06,,3/14/24 16:50,3/14/24 16:50,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,,,3/15/24 12:46,3/15/24 12:46,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Steam: Malware Alert (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/14/24 18:19,3/14/24 18:19,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Environmental Science
,,,,,,3/15/24 14:09,,3/15/24 14:08,3/15/24 14:08,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/14/24 15:17,3/14/24 15:17,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon Prime: Protect yourself from scammers (Link),0,46.0773,en,Environmental Science
,,,,,,3/14/24 13:25,,3/14/24 13:25,3/14/24 13:25,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,3/15/24 20:02,3/15/24 20:02,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,3/14/24 14:38,,3/14/24 14:32,3/14/24 14:32,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0,46.0773,en,Environmental Science
,,,,,,3/13/24 19:26,,3/13/24 18:25,3/13/24 18:25,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,My Retirement Investments Statement (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/14/24 17:11,3/14/24 17:11,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,3/13/24 18:29,,3/13/24 18:25,3/13/24 18:25,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,X: You got paid! (PDF Attachment),0.0454545,46.0773,en,Environmental Science
,,,,,,3/14/24 22:19,,3/14/24 19:58,3/14/24 19:58,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/15/24 13:54,3/15/24 13:54,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Facebook: Your Horoscope is ready (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,3/14/24 20:50,3/14/24 20:50,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,3/15/24 21:29,,3/15/24 20:48,3/15/24 20:48,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Hello All Cat Lovers!!!!! (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,3/14/24 12:49,3/14/24 12:49,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,3/14/24 16:46,3/14/24 16:46,Student,Undergraduate-Dual Enrollment Flexible Pathw-Northfield Campus-Undesignated/Undeclared,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/15/24 14:31,3/15/24 14:31,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.125,46.0773,en,Environmental Science
,,,,,,,,3/15/24 15:39,3/15/24 15:39,Student,,,,,Amazon: Work for Amazon Remotely (Link),0.125,46.0773,en,Environmental Science
,,,,,,,,3/15/24 15:17,3/15/24 15:17,Student,,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/13/24 20:40,3/13/24 20:40,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0.125,46.0773,en,Environmental Science
,,,,,,3/15/24 21:07,,3/15/24 20:57,3/15/24 20:57,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Environmental Science
,,,,,,3/15/24 13:54,,3/15/24 12:17,3/15/24 12:17,Student,,,,,Amazon Prime: Protect yourself from scammers (Link),0,46.0773,en,Environmental Science
3/14/24 12:33,,,,,,3/14/24 12:33,,3/14/24 12:32,3/14/24 12:32,Student,,Safari,16,mac,Amazon: A thank you gift from Jeff Bezos (Link),0.125,46.0773,en,Environmental Science
,,,,,,,,3/15/24 20:03,3/15/24 20:03,Student,,,,,Amazon: Recent Amazon AWS Outage (Link),0.25,46.0773,en,Environmental Science
,,,,,,3/13/24 18:10,,3/13/24 17:30,3/13/24 17:30,Student,,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0,46.0773,en,Environmental Science
,,,,,,3/15/24 23:03,,3/15/24 12:45,3/15/24 12:45,Student,,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.25,40.5217,en,Environmental Science
,,,,,,,,3/15/24 14:25,3/15/24 14:25,Student,,,,,Countdown Timer: You've only got three minutes (Link),0,46.0773,en,Environmental Science
,,,,,,,,3/14/24 20:24,3/14/24 20:24,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Environmental Science
,,,,,,3/14/24 18:38,,3/14/24 18:28,3/14/24 18:30,Student,,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Environmental Science
,,,,,,3/15/24 21:08,3/15/24 21:09,3/15/24 19:27,3/15/24 19:27,Student,,,,,X: You got paid! (PDF Attachment),0,46.0773,en,Environmental Science
,,,,,,4/15/24 20:14,,4/15/24 18:58,4/15/24 18:58,Student,Undergraduate-Readmitted Student-Northfield Campus-College Science - Mathematics,,,,Spirit: 50 Off Halloween Purchase Deal (Link),0.125,46.0773,en,Environmental Science
,,,,,,,,4/15/24 13:46,4/15/24 13:46,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Chipotle: Go BOGO with our mobile app! (QR Code),0.173913,46.0773,en,Environmental Science
,,,,,,,,4/17/24 16:28,4/17/24 16:28,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0.130435,46.0773,en,Environmental Science
,,,,,,,,4/15/24 14:33,4/15/24 14:33,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/16/24 18:20,4/16/24 18:20,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,My Retirement Investments Statement (Link),0.173913,46.0773,en,Environmental Science
,,,,,,,,4/16/24 18:13,4/16/24 18:13,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0555556,46.0773,en,Environmental Science
,,,,,,,,4/15/24 17:47,4/15/24 17:47,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Instagram: Your video has been removed (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,4/17/24 18:53,,4/17/24 18:28,4/17/24 18:28,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,4/17/24 19:44,4/17/24 19:44,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: Cyber Monday $50 Credit Offer! (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,,,4/15/24 12:27,4/15/24 12:27,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/17/24 18:58,4/17/24 18:58,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0,46.0773,en,Environmental Science
,,,,,,4/16/24 16:22,4/16/24 16:22,4/16/24 16:06,4/16/24 16:06,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0,46.0773,en,Environmental Science
,,,,,,4/17/24 23:10,,4/17/24 18:22,4/17/24 18:22,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Gooogle: Resolve 2 security issues found on your Gooogle account (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/16/24 14:16,4/16/24 14:16,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Amazon: A thank you gift from Jeff Bezos (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,4/16/24 15:31,,4/16/24 15:29,4/16/24 15:29,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0869565,46.0773,en,Environmental Science
,,,,,,4/16/24 14:59,,4/16/24 14:00,4/16/24 14:00,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/16/24 15:53,4/16/24 15:53,Student,Undergraduate-New Freshman-Northfield Campus-College of Liberal Arts,,,,Amazon: Work for Amazon Remotely (Link),0,46.0773,en,Environmental Science
4/17/24 19:10,,,,,,4/17/24 19:09,,4/17/24 18:28,4/17/24 18:28,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,Chrome,110,ios,Instagram: Your video has been removed (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,,,4/15/24 15:05,4/15/24 15:05,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0454545,46.0773,en,Environmental Science
,,,,,,4/16/24 21:14,,4/15/24 20:57,4/15/24 20:57,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/16/24 13:04,4/16/24 13:04,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0.0434783,46.0773,en,Environmental Science
,,,,,,,,4/16/24 14:06,4/16/24 14:06,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,AT&T: Exciting News: Your Wireless Bill Has Been Revised! (Link),0.0869565,46.0773,en,Environmental Science
,,,,,,,,4/15/24 14:10,4/15/24 14:11,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Steam: Malware Alert (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,4/17/24 18:19,4/17/24 18:19,Student,Undergraduate-New Freshman-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0.0434783,46.0773,en,Environmental Science
,,,,,,,,4/17/24 13:06,4/17/24 13:06,Student,Undergraduate-Dual Enrollment Flexible Pathw-Northfield Campus-Undesignated/Undeclared,,,,Facebook: Password Change (Link),0,46.0773,en,Environmental Science
,,,,,,4/16/24 12:25,,4/16/24 12:23,4/16/24 12:23,Student,Undergraduate-Transfer-Northfield Campus-College Science - Mathematics,,,,Facebook: Password Change (Link),0.125,46.0773,en,Environmental Science
4/17/24 12:36,,,,,,4/17/24 12:35,,4/17/24 12:35,4/17/24 12:35,Student,,Safari,17,ios,Zelle: We declined your last transaction (Link),0.125,46.0773,en,Environmental Science
,,,,,,4/18/24 0:13,,4/17/24 18:58,4/17/24 18:58,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Environmental Science
,,,,,,4/16/24 12:33,,4/15/24 18:33,4/15/24 18:33,Student,,,,,Countdown Timer: You've only got three minutes (Link),0.125,46.0773,en,Environmental Science
,,,,,,4/17/24 13:57,,4/17/24 13:06,4/17/24 13:06,Student,,,,,Amazon Prime Day: Special deals and offers for Amazon Prime Day! (Link),0,46.0773,en,Environmental Science
,,,,,,4/16/24 14:42,,4/16/24 13:09,4/16/24 13:09,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/17/24 17:13,4/17/24 17:13,Student,,,,,Amazon: Work for Amazon Remotely (Link),0.125,46.0773,en,Environmental Science
4/15/24 18:41,,,,,,4/15/24 18:41,,4/15/24 17:37,4/15/24 17:37,Student,,Chrome,122,windows,Facebook: Password Change (Link),0.25,46.0773,en,Environmental Science
,,,,,,,,4/15/24 14:20,4/15/24 14:20,Student,,,,,"Subway: It's lunch time, are you getting hungry? (Link)",0,46.0773,en,Environmental Science
,,,,,,,,4/16/24 15:22,4/16/24 15:22,Student,,,,,CCleaner: Download the new CCleaner Mobile app! (QR Code),0.25,40.5217,en,Environmental Science
,,,,,,,,4/16/24 13:48,4/16/24 13:48,Student,,,,,Withdrawal is available (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/16/24 14:44,4/16/24 14:44,Student,,,,,Instagram: Your video has been removed (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/16/24 17:00,4/16/24 17:00,Student,,,,,Hello All Cat Lovers!!!!! (Link),0,46.0773,en,Environmental Science
,,,,,,,,4/15/24 14:38,4/15/24 14:38,Student,,,,,Zelle: We declined your last transaction (Link),0,46.0773,en,Environmental Science
,,,,,,5/16/24 22:00,,5/15/24 20:03,5/15/24 20:04,Student,Undergraduate-Readmitted Student-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0.125,46.0773,en,Environmental Science
5/18/24 19:34,,,,,,5/18/24 19:34,,5/14/24 13:04,5/14/24 13:04,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,Safari,17,ios,Amazon: Cyber Monday $50 Credit Offer! (Link),0.173913,46.0773,en,Environmental Science
,,,,,,,,5/14/24 12:17,5/14/24 12:17,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Withdrawal is available (Link),0.130435,46.0773,en,Environmental Science
,,,,,,,,5/14/24 16:18,5/14/24 16:18,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Thank you for your purchase! (Link),0,46.0773,en,Environmental Science
,,,,,,,,5/13/24 18:30,5/13/24 18:30,Student,Undergraduate-Continuing-Northfield Campus-College Science - Mathematics,,,,Zelle: We declined your last transaction (Link),0.173913,46.0773,en,Environmental Science
